reading_id,cutter_id,tunnel_distance,operating_hours,geological_type,cutter_position,advance_speed,revolution_rpm,working_pressure,earth_pressure,total_force,abrasivity_index,total_wear,wear_rate,wear_condition
163,face_center_2,81.0,40.5,soft_clay,face_center,43.1,7.9,188.0,72.0,367.0,2.0,0.238,0.0107,new
163,face_center_3,81.0,40.5,soft_clay,face_center,43.1,7.9,188.0,72.0,367.0,2.0,0.153,0.0092,new
163,face_center_4,81.0,40.5,soft_clay,face_center,43.1,7.9,188.0,72.0,367.0,2.0,0.304,0.0095,new
163,face_center_5,81.0,40.5,soft_clay,face_center,43.1,7.9,188.0,72.0,367.0,2.0,0,0.0094,new
163,face_center_6,81.0,40.5,soft_clay,face_center,43.1,7.9,188.0,72.0,367.0,2.0,0,0.0083,new
163,face_outer_1,81.0,40.5,soft_clay,face_outer,43.1,7.9,188.0,72.0,367.0,2.0,0.087,0.0093,new
163,face_outer_2,81.0,40.5,soft_clay,face_outer,43.1,7.9,188.0,72.0,367.0,2.0,0.746,0.0083,new
163,face_outer_3,81.0,40.5,soft_clay,face_outer,43.1,7.9,188.0,72.0,367.0,2.0,0,0.0071,new
163,face_outer_4,81.0,40.5,soft_clay,face_outer,43.1,7.9,188.0,72.0,367.0,2.0,0.266,0.0099,new
163,face_outer_5,81.0,40.5,soft_clay,face_outer,43.1,7.9,188.0,72.0,367.0,2.0,0,0.0078,new
163,face_outer_6,81.0,40.5,soft_clay,face_outer,43.1,7.9,188.0,72.0,367.0,2.0,0.327,0.0068,new
163,gauge_1,81.0,40.5,soft_clay,gauge,43.1,7.9,188.0,72.0,367.0,2.0,0.418,0.0145,new
163,gauge_2,81.0,40.5,soft_clay,gauge,43.1,7.9,188.0,72.0,367.0,2.0,0.423,0.0139,new
163,gauge_3,81.0,40.5,soft_clay,gauge,43.1,7.9,188.0,72.0,367.0,2.0,0.598,0.0141,new
163,gauge_4,81.0,40.5,soft_clay,gauge,43.1,7.9,188.0,72.0,367.0,2.0,0.636,0.012,new
163,gauge_5,81.0,40.5,soft_clay,gauge,43.1,7.9,188.0,72.0,367.0,2.0,0.337,0.0112,new
163,gauge_6,81.0,40.5,soft_clay,gauge,43.1,7.9,188.0,72.0,367.0,2.0,0.222,0.0146,new
163,back_reamer_1,81.0,40.5,soft_clay,back_reamer,43.1,7.9,188.0,72.0,367.0,2.0,0,0.0074,new
163,back_reamer_2,81.0,40.5,soft_clay,back_reamer,43.1,7.9,188.0,72.0,367.0,2.0,0.695,0.007,new
163,back_reamer_3,81.0,40.5,soft_clay,back_reamer,43.1,7.9,188.0,72.0,367.0,2.0,0,0.0072,new
163,back_reamer_4,81.0,40.5,soft_clay,back_reamer,43.1,7.9,188.0,72.0,367.0,2.0,0.721,0.0073,new
163,back_reamer_5,81.0,40.5,soft_clay,back_reamer,43.1,7.9,188.0,72.0,367.0,2.0,0.273,0.0056,new
163,back_reamer_6,81.0,40.5,soft_clay,back_reamer,43.1,7.9,188.0,72.0,367.0,2.0,0.481,0.0063,new
164,face_center_1,81.5,40.75,soft_clay,face_center,54.8,7.6,193.0,66.0,338.0,2.0,0.174,0.0103,new
164,face_center_2,81.5,40.75,soft_clay,face_center,54.8,7.6,193.0,66.0,338.0,2.0,0.829,0.0117,new
164,face_center_3,81.5,40.75,soft_clay,face_center,54.8,7.6,193.0,66.0,338.0,2.0,0.955,0.0118,new
164,face_center_4,81.5,40.75,soft_clay,face_center,54.8,7.6,193.0,66.0,338.0,2.0,0.427,0.0117,new
164,face_center_5,81.5,40.75,soft_clay,face_center,54.8,7.6,193.0,66.0,338.0,2.0,0.86,0.011,new
164,face_center_6,81.5,40.75,soft_clay,face_center,54.8,7.6,193.0,66.0,338.0,2.0,0.261,0.0084,new
164,face_outer_1,81.5,40.75,soft_clay,face_outer,54.8,7.6,193.0,66.0,338.0,2.0,0.407,0.0099,new
164,face_outer_2,81.5,40.75,soft_clay,face_outer,54.8,7.6,193.0,66.0,338.0,2.0,0.377,0.0068,new
164,face_outer_3,81.5,40.75,soft_clay,face_outer,54.8,7.6,193.0,66.0,338.0,2.0,0.0,0.0091,new
164,face_outer_4,81.5,40.75,soft_clay,face_outer,54.8,7.6,193.0,66.0,338.0,2.0,0.348,0.0069,new
164,face_outer_5,81.5,40.75,soft_clay,face_outer,54.8,7.6,193.0,66.0,338.0,2.0,0.578,0.0094,new
164,face_outer_6,81.5,40.75,soft_clay,face_outer,54.8,7.6,193.0,66.0,338.0,2.0,0.275,0.0093,new
164,gauge_1,81.5,40.75,soft_clay,gauge,54.8,7.6,193.0,66.0,338.0,2.0,0.925,0.0136,new
164,gauge_2,81.5,40.75,soft_clay,gauge,54.8,7.6,193.0,66.0,338.0,2.0,0.279,0.0151,new
164,gauge_3,81.5,40.75,soft_clay,gauge,54.8,7.6,193.0,66.0,338.0,2.0,0.452,0.0139,new
164,gauge_4,81.5,40.75,soft_clay,gauge,54.8,7.6,193.0,66.0,338.0,2.0,0.475,0.0141,new
164,gauge_5,81.5,40.75,soft_clay,gauge,54.8,7.6,193.0,66.0,338.0,2.0,0.153,0.0115,new
164,gauge_6,81.5,40.75,soft_clay,gauge,54.8,7.6,193.0,66.0,338.0,2.0,0.164,0.0109,new
164,back_reamer_1,81.5,40.75,soft_clay,back_reamer,54.8,7.6,193.0,66.0,338.0,2.0,0.676,0.0073,new
164,back_reamer_2,81.5,40.75,soft_clay,back_reamer,54.8,7.6,193.0,66.0,338.0,2.0,0.263,0.0075,new
164,back_reamer_3,81.5,40.75,soft_clay,back_reamer,54.8,7.6,193.0,66.0,338.0,2.0,0.323,0.0073,new
164,back_reamer_4,81.5,40.75,soft_clay,back_reamer,54.8,7.6,193.0,66.0,338.0,2.0,0,0.0062,new
164,back_reamer_5,81.5,40.75,soft_clay,back_reamer,54.8,7.6,193.0,66.0,338.0,2.0,0.35,0.0073,new
164,back_reamer_6,81.5,40.75,soft_clay,back_reamer,54.8,7.6,193.0,66.0,338.0,2.0,0,0.0059,new
165,face_center_1,82.0,41.0,soft_clay,face_center,39.8,7.1,159.0,92.0,485.0,2.0,0.781,0.012,new
165,face_center_2,82.0,41.0,soft_clay,face_center,39.8,7.1,159.0,92.0,485.0,2.0,0.32,0.0139,new
165,face_center_3,82.0,41.0,soft_clay,face_center,39.8,7.1,159.0,92.0,485.0,2.0,0.644,0.0149,new
165,face_center_4,82.0,41.0,soft_clay,face_center,39.8,7.1,159.0,92.0,485.0,2.0,0.28,0.0105,new
165,face_center_5,82.0,41.0,soft_clay,face_center,39.8,7.1,159.0,92.0,485.0,2.0,0.432,0.0137,new
165,face_center_6,82.0,41.0,soft_clay,face_center,39.8,7.1,159.0,92.0,485.0,2.0,0.655,0.011,new
165,face_outer_1,82.0,41.0,soft_clay,face_outer,39.8,7.1,159.0,92.0,485.0,2.0,0.681,0.0112,new
165,face_outer_2,82.0,41.0,soft_clay,face_outer,39.8,7.1,159.0,92.0,485.0,2.0,0.545,0.0106,new
165,face_outer_3,82.0,41.0,soft_clay,face_outer,39.8,7.1,159.0,92.0,485.0,2.0,0,0.0102,new
165,face_outer_4,82.0,41.0,soft_clay,face_outer,39.8,7.1,159.0,92.0,485.0,2.0,0.831,0.0124,new
165,face_outer_5,82.0,41.0,soft_clay,face_outer,39.8,7.1,159.0,92.0,485.0,2.0,0.865,0.0097,new
165,face_outer_6,82.0,41.0,soft_clay,face_outer,39.8,7.1,159.0,92.0,485.0,2.0,0.863,0.0096,new
165,gauge_1,82.0,41.0,soft_clay,gauge,39.8,7.1,159.0,92.0,485.0,2.0,1.164,0.0167,new
165,gauge_2,82.0,41.0,soft_clay,gauge,39.8,7.1,159.0,92.0,485.0,2.0,1.03,0.0183,new
165,gauge_3,82.0,41.0,soft_clay,gauge,39.8,7.1,159.0,92.0,485.0,2.0,0.814,0.0139,new
165,gauge_4,82.0,41.0,soft_clay,gauge,39.8,7.1,159.0,92.0,485.0,2.0,0.797,0.0157,new
165,gauge_5,82.0,41.0,soft_clay,gauge,39.8,7.1,159.0,92.0,485.0,2.0,0.909,0.0189,new
165,gauge_6,82.0,41.0,soft_clay,gauge,39.8,7.1,159.0,92.0,485.0,2.0,1.005,0.0168,new
165,back_reamer_1,82.0,41.0,soft_clay,back_reamer,39.8,7.1,159.0,92.0,485.0,2.0,0.088,0.0078,new
165,back_reamer_2,82.0,41.0,soft_clay,back_reamer,39.8,7.1,159.0,92.0,485.0,2.0,0.679,0.0091,new
165,back_reamer_3,82.0,41.0,soft_clay,back_reamer,39.8,7.1,159.0,92.0,485.0,2.0,0.052,0.0097,new
165,back_reamer_4,82.0,41.0,soft_clay,back_reamer,39.8,7.1,159.0,92.0,485.0,2.0,0.548,0.0078,new
165,back_reamer_5,82.0,41.0,soft_clay,back_reamer,39.8,7.1,159.0,92.0,485.0,2.0,0.743,0.0083,new
165,back_reamer_6,82.0,41.0,soft_clay,back_reamer,39.8,7.1,159.0,92.0,485.0,2.0,0,0.0074,new
166,face_center_1,82.5,41.25,soft_clay,face_center,38.7,9.6,161.0,80.0,446.0,2.0,0.056,0.013,new
166,face_center_2,82.5,41.25,soft_clay,face_center,38.7,9.6,161.0,80.0,446.0,2.0,0.115,0.0106,new
166,face_center_3,82.5,41.25,soft_clay,face_center,38.7,9.6,161.0,80.0,446.0,2.0,0.592,0.0117,new
166,face_center_4,82.5,41.25,soft_clay,face_center,38.7,9.6,161.0,80.0,446.0,2.0,0,0.0101,new
166,face_center_5,82.5,41.25,soft_clay,face_center,38.7,9.6,161.0,80.0,446.0,2.0,0.863,0.011,new
166,face_center_6,82.5,41.25,soft_clay,face_center,38.7,9.6,161.0,80.0,446.0,2.0,0.201,0.0146,new
166,face_outer_1,82.5,41.25,soft_clay,face_outer,38.7,9.6,161.0,80.0,446.0,2.0,0.653,0.0103,new
166,face_outer_2,82.5,41.25,soft_clay,face_outer,38.7,9.6,161.0,80.0,446.0,2.0,0.576,0.0115,new
166,face_outer_3,82.5,41.25,soft_clay,face_outer,38.7,9.6,161.0,80.0,446.0,2.0,0,0.0097,new
166,face_outer_4,82.5,41.25,soft_clay,face_outer,38.7,9.6,161.0,80.0,446.0,2.0,0.74,0.0115,new
166,face_outer_5,82.5,41.25,soft_clay,face_outer,38.7,9.6,161.0,80.0,446.0,2.0,0,0.0108,new
166,face_outer_6,82.5,41.25,soft_clay,face_outer,38.7,9.6,161.0,80.0,446.0,2.0,0,0.0092,new
166,gauge_1,82.5,41.25,soft_clay,gauge,38.7,9.6,161.0,80.0,446.0,2.0,0.669,0.0131,new
166,gauge_2,82.5,41.25,soft_clay,gauge,38.7,9.6,161.0,80.0,446.0,2.0,0.975,0.0123,new
166,gauge_3,82.5,41.25,soft_clay,gauge,38.7,9.6,161.0,80.0,446.0,2.0,0.354,0.0181,new
166,gauge_4,82.5,41.25,soft_clay,gauge,38.7,9.6,161.0,80.0,446.0,2.0,0.53,0.0168,new
166,gauge_5,82.5,41.25,soft_clay,gauge,38.7,9.6,161.0,80.0,446.0,2.0,0.387,0.0166,new
166,gauge_6,82.5,41.25,soft_clay,gauge,38.7,9.6,161.0,80.0,446.0,2.0,0.69,0.0152,new
166,back_reamer_1,82.5,41.25,soft_clay,back_reamer,38.7,9.6,161.0,80.0,446.0,2.0,0,0.008,new
166,back_reamer_2,82.5,41.25,soft_clay,back_reamer,38.7,9.6,161.0,80.0,446.0,2.0,0,0.0076,new
166,back_reamer_3,82.5,41.25,soft_clay,back_reamer,38.7,9.6,161.0,80.0,446.0,2.0,0.469,0.0067,new
166,back_reamer_4,82.5,41.25,soft_clay,back_reamer,38.7,9.6,161.0,80.0,446.0,2.0,0,0.0086,new
166,back_reamer_5,82.5,41.25,soft_clay,back_reamer,38.7,9.6,161.0,80.0,446.0,2.0,0,0.0092,new
166,back_reamer_6,82.5,41.25,soft_clay,back_reamer,38.7,9.6,161.0,80.0,446.0,2.0,0.321,0.0075,new
167,face_center_1,83.0,41.5,soft_clay,face_center,51.7,7.4,205.0,66.0,385.0,2.0,0.53,0.009,new
167,face_center_2,83.0,41.5,soft_clay,face_center,51.7,7.4,205.0,66.0,385.0,2.0,0.767,0.0094,new
167,face_center_3,83.0,41.5,soft_clay,face_center,51.7,7.4,205.0,66.0,385.0,2.0,0.8,0.01,new
167,face_center_4,83.0,41.5,soft_clay,face_center,51.7,7.4,205.0,66.0,385.0,2.0,0.105,0.0119,new
167,face_center_5,83.0,41.5,soft_clay,face_center,51.7,7.4,205.0,66.0,385.0,2.0,0,0.0091,new
167,face_center_6,83.0,41.5,soft_clay,face_center,51.7,7.4,205.0,66.0,385.0,2.0,0.822,0.0088,new
167,face_outer_1,83.0,41.5,soft_clay,face_outer,51.7,7.4,205.0,66.0,385.0,2.0,0.458,0.0083,new
167,face_outer_2,83.0,41.5,soft_clay,face_outer,51.7,7.4,205.0,66.0,385.0,2.0,0.731,0.0074,new
167,face_outer_3,83.0,41.5,soft_clay,face_outer,51.7,7.4,205.0,66.0,385.0,2.0,0.82,0.0102,new
167,face_outer_4,83.0,41.5,soft_clay,face_outer,51.7,7.4,205.0,66.0,385.0,2.0,0.057,0.0091,new
167,face_outer_5,83.0,41.5,soft_clay,face_outer,51.7,7.4,205.0,66.0,385.0,2.0,0.467,0.0089,new
167,face_outer_6,83.0,41.5,soft_clay,face_outer,51.7,7.4,205.0,66.0,385.0,2.0,0.04,0.0094,new
167,gauge_1,83.0,41.5,soft_clay,gauge,51.7,7.4,205.0,66.0,385.0,2.0,0.383,0.014,new
167,gauge_2,83.0,41.5,soft_clay,gauge,51.7,7.4,205.0,66.0,385.0,2.0,0.462,0.0148,new
167,gauge_3,83.0,41.5,soft_clay,gauge,51.7,7.4,205.0,66.0,385.0,2.0,0.875,0.011,new
167,gauge_4,83.0,41.5,soft_clay,gauge,51.7,7.4,205.0,66.0,385.0,2.0,1.013,0.014,new
167,gauge_5,83.0,41.5,soft_clay,gauge,51.7,7.4,205.0,66.0,385.0,2.0,0.824,0.0148,new
167,gauge_6,83.0,41.5,soft_clay,gauge,51.7,7.4,205.0,66.0,385.0,2.0,0,0.0109,new
167,back_reamer_1,83.0,41.5,soft_clay,back_reamer,51.7,7.4,205.0,66.0,385.0,2.0,0,0.0082,new
167,back_reamer_2,83.0,41.5,soft_clay,back_reamer,51.7,7.4,205.0,66.0,385.0,2.0,0.129,0.0074,new
167,back_reamer_3,83.0,41.5,soft_clay,back_reamer,51.7,7.4,205.0,66.0,385.0,2.0,0.499,0.0067,new
167,back_reamer_4,83.0,41.5,soft_clay,back_reamer,51.7,7.4,205.0,66.0,385.0,2.0,0.302,0.0078,new
167,back_reamer_5,83.0,41.5,soft_clay,back_reamer,51.7,7.4,205.0,66.0,385.0,2.0,0.318,0.0058,new
167,back_reamer_6,83.0,41.5,soft_clay,back_reamer,51.7,7.4,205.0,66.0,385.0,2.0,0.122,0.0083,new
168,face_center_1,83.5,41.75,soft_clay,face_center,36.8,10.0,161.0,77.0,364.0,2.0,0.615,0.0101,new
168,face_center_2,83.5,41.75,soft_clay,face_center,36.8,10.0,161.0,77.0,364.0,2.0,0.713,0.0101,new
168,face_center_3,83.5,41.75,soft_clay,face_center,36.8,10.0,161.0,77.0,364.0,2.0,0.708,0.0097,new
168,face_center_4,83.5,41.75,soft_clay,face_center,36.8,10.0,161.0,77.0,364.0,2.0,0.207,0.011,new
168,face_center_5,83.5,41.75,soft_clay,face_center,36.8,10.0,161.0,77.0,364.0,2.0,0.418,0.0101,new
168,face_center_6,83.5,41.75,soft_clay,face_center,36.8,10.0,161.0,77.0,364.0,2.0,0.473,0.0105,new
168,face_outer_1,83.5,41.75,soft_clay,face_outer,36.8,10.0,161.0,77.0,364.0,2.0,0.293,0.0098,new
168,face_outer_2,83.5,41.75,soft_clay,face_outer,36.8,10.0,161.0,77.0,364.0,2.0,0.296,0.009,new
168,face_outer_3,83.5,41.75,soft_clay,face_outer,36.8,10.0,161.0,77.0,364.0,2.0,0.567,0.0089,new
168,face_outer_4,83.5,41.75,soft_clay,face_outer,36.8,10.0,161.0,77.0,364.0,2.0,0.601,0.0095,new
168,face_outer_5,83.5,41.75,soft_clay,face_outer,36.8,10.0,161.0,77.0,364.0,2.0,0,0.0078,new
168,face_outer_6,83.5,41.75,soft_clay,face_outer,36.8,10.0,161.0,77.0,364.0,2.0,0,0.0104,new
168,gauge_1,83.5,41.75,soft_clay,gauge,36.8,10.0,161.0,77.0,364.0,2.0,1.014,0.0133,new
168,gauge_2,83.5,41.75,soft_clay,gauge,36.8,10.0,161.0,77.0,364.0,2.0,0.194,0.0152,new
168,gauge_3,83.5,41.75,soft_clay,gauge,36.8,10.0,161.0,77.0,364.0,2.0,0.859,0.0122,new
168,gauge_4,83.5,41.75,soft_clay,gauge,36.8,10.0,161.0,77.0,364.0,2.0,0.942,0.0149,new
168,gauge_5,83.5,41.75,soft_clay,gauge,36.8,10.0,161.0,77.0,364.0,2.0,0.143,0.0119,new
168,gauge_6,83.5,41.75,soft_clay,gauge,36.8,10.0,161.0,77.0,364.0,2.0,1.092,0.0148,new
168,back_reamer_1,83.5,41.75,soft_clay,back_reamer,36.8,10.0,161.0,77.0,364.0,2.0,0.08,0.0081,new
168,back_reamer_2,83.5,41.75,soft_clay,back_reamer,36.8,10.0,161.0,77.0,364.0,2.0,0,0.0078,new
168,back_reamer_3,83.5,41.75,soft_clay,back_reamer,36.8,10.0,161.0,77.0,364.0,2.0,0.71,0.0059,new
168,back_reamer_4,83.5,41.75,soft_clay,back_reamer,36.8,10.0,161.0,77.0,364.0,2.0,0.191,0.0075,new
168,back_reamer_5,83.5,41.75,soft_clay,back_reamer,36.8,10.0,161.0,77.0,364.0,2.0,0.7,0.0056,new
168,back_reamer_6,83.5,41.75,soft_clay,back_reamer,36.8,10.0,161.0,77.0,364.0,2.0,0.476,0.0066,new
169,face_center_1,84.0,42.0,soft_clay,face_center,48.3,7.2,200.0,91.0,306.0,2.0,0.017,0.0104,new
169,face_center_2,84.0,42.0,soft_clay,face_center,48.3,7.2,200.0,91.0,306.0,2.0,0.453,0.0091,new
169,face_center_3,84.0,42.0,soft_clay,face_center,48.3,7.2,200.0,91.0,306.0,2.0,0.17,0.0124,new
169,face_center_4,84.0,42.0,soft_clay,face_center,48.3,7.2,200.0,91.0,306.0,2.0,0.647,0.0096,new
169,face_center_5,84.0,42.0,soft_clay,face_center,48.3,7.2,200.0,91.0,306.0,2.0,0.707,0.0121,new
169,face_center_6,84.0,42.0,soft_clay,face_center,48.3,7.2,200.0,91.0,306.0,2.0,0.337,0.0101,new
169,face_outer_1,84.0,42.0,soft_clay,face_outer,48.3,7.2,200.0,91.0,306.0,2.0,0.642,0.0086,new
169,face_outer_2,84.0,42.0,soft_clay,face_outer,48.3,7.2,200.0,91.0,306.0,2.0,0.202,0.0099,new
169,face_outer_3,84.0,42.0,soft_clay,face_outer,48.3,7.2,200.0,91.0,306.0,2.0,0.714,0.0079,new
169,face_outer_4,84.0,42.0,soft_clay,face_outer,48.3,7.2,200.0,91.0,306.0,2.0,0.564,0.0075,new
169,face_outer_5,84.0,42.0,soft_clay,face_outer,48.3,7.2,200.0,91.0,306.0,2.0,0,0.0092,new
169,face_outer_6,84.0,42.0,soft_clay,face_outer,48.3,7.2,200.0,91.0,306.0,2.0,0.617,0.0104,new
169,gauge_1,84.0,42.0,soft_clay,gauge,48.3,7.2,200.0,91.0,306.0,2.0,0.719,0.0158,new
169,gauge_2,84.0,42.0,soft_clay,gauge,48.3,7.2,200.0,91.0,306.0,2.0,1.073,0.0156,new
169,gauge_3,84.0,42.0,soft_clay,gauge,48.3,7.2,200.0,91.0,306.0,2.0,0.788,0.0138,new
169,gauge_4,84.0,42.0,soft_clay,gauge,48.3,7.2,200.0,91.0,306.0,2.0,0.217,0.0133,new
169,gauge_5,84.0,42.0,soft_clay,gauge,48.3,7.2,200.0,91.0,306.0,2.0,0.709,0.0164,new
169,gauge_6,84.0,42.0,soft_clay,gauge,48.3,7.2,200.0,91.0,306.0,2.0,0.314,0.0164,new
169,back_reamer_1,84.0,42.0,soft_clay,back_reamer,48.3,7.2,200.0,91.0,306.0,2.0,0.392,0.0065,new
169,back_reamer_2,84.0,42.0,soft_clay,back_reamer,48.3,7.2,200.0,91.0,306.0,2.0,0,0.0065,new
169,back_reamer_3,84.0,42.0,soft_clay,back_reamer,48.3,7.2,200.0,91.0,306.0,2.0,0.398,0.0081,new
169,back_reamer_4,84.0,42.0,soft_clay,back_reamer,48.3,7.2,200.0,91.0,306.0,2.0,0.667,0.0083,new
169,back_reamer_5,84.0,42.0,soft_clay,back_reamer,48.3,7.2,200.0,91.0,306.0,2.0,0.118,0.0072,new
169,back_reamer_6,84.0,42.0,soft_clay,back_reamer,48.3,7.2,200.0,91.0,306.0,2.0,0.653,0.0078,new
170,face_center_1,84.5,42.25,soft_clay,face_center,38.3,9.4,189.0,71.0,322.0,2.0,0.425,0.0076,new
170,face_center_2,84.5,42.25,soft_clay,face_center,38.3,9.4,189.0,71.0,322.0,2.0,0,0.0104,new
170,face_center_3,84.5,42.25,soft_clay,face_center,38.3,9.4,189.0,71.0,322.0,2.0,0.395,0.0084,new
170,face_center_4,84.5,42.25,soft_clay,face_center,38.3,9.4,189.0,71.0,322.0,2.0,0.417,0.0076,new
170,face_center_5,84.5,42.25,soft_clay,face_center,38.3,9.4,189.0,71.0,322.0,2.0,0.237,0.0101,new
170,face_center_6,84.5,42.25,soft_clay,face_center,38.3,9.4,189.0,71.0,322.0,2.0,0.534,0.0094,new
170,face_outer_1,84.5,42.25,soft_clay,face_outer,38.3,9.4,189.0,71.0,322.0,2.0,0.032,0.0062,new
170,face_outer_2,84.5,42.25,soft_clay,face_outer,38.3,9.4,189.0,71.0,322.0,2.0,0.449,0.0091,new
170,face_outer_3,84.5,42.25,soft_clay,face_outer,38.3,9.4,189.0,71.0,322.0,2.0,0.622,0.0078,new
170,face_outer_4,84.5,42.25,soft_clay,face_outer,38.3,9.4,189.0,71.0,322.0,2.0,0.079,0.0063,new
170,face_outer_5,84.5,42.25,soft_clay,face_outer,38.3,9.4,189.0,71.0,322.0,2.0,0,0.009,new
170,face_outer_6,84.5,42.25,soft_clay,face_outer,38.3,9.4,189.0,71.0,322.0,2.0,0.087,0.0072,new
170,gauge_1,84.5,42.25,soft_clay,gauge,38.3,9.4,189.0,71.0,322.0,2.0,0.16,0.011,new
170,gauge_2,84.5,42.25,soft_clay,gauge,38.3,9.4,189.0,71.0,322.0,2.0,0.759,0.0126,new
170,gauge_3,84.5,42.25,soft_clay,gauge,38.3,9.4,189.0,71.0,322.0,2.0,0.779,0.0136,new
170,gauge_4,84.5,42.25,soft_clay,gauge,38.3,9.4,189.0,71.0,322.0,2.0,0.314,0.0096,new
170,gauge_5,84.5,42.25,soft_clay,gauge,38.3,9.4,189.0,71.0,322.0,2.0,0.132,0.0126,new
170,gauge_6,84.5,42.25,soft_clay,gauge,38.3,9.4,189.0,71.0,322.0,2.0,0.194,0.0129,new
170,back_reamer_1,84.5,42.25,soft_clay,back_reamer,38.3,9.4,189.0,71.0,322.0,2.0,0.15,0.0063,new
170,back_reamer_2,84.5,42.25,soft_clay,back_reamer,38.3,9.4,189.0,71.0,322.0,2.0,0.619,0.0063,new
170,back_reamer_3,84.5,42.25,soft_clay,back_reamer,38.3,9.4,189.0,71.0,322.0,2.0,0,0.0056,new
170,back_reamer_4,84.5,42.25,soft_clay,back_reamer,38.3,9.4,189.0,71.0,322.0,2.0,0.64,0.006,new
170,back_reamer_5,84.5,42.25,soft_clay,back_reamer,38.3,9.4,189.0,71.0,322.0,2.0,0.435,0.0051,new
170,back_reamer_6,84.5,42.25,soft_clay,back_reamer,38.3,9.4,189.0,71.0,322.0,2.0,0.606,0.0071,new
171,face_center_1,85.0,42.5,soft_clay,face_center,48.1,9.3,160.0,94.0,403.0,2.0,0.815,0.0156,new
171,face_center_2,85.0,42.5,soft_clay,face_center,48.1,9.3,160.0,94.0,403.0,2.0,0.554,0.0168,new
171,face_center_3,85.0,42.5,soft_clay,face_center,48.1,9.3,160.0,94.0,403.0,2.0,0.516,0.0159,new
171,face_center_4,85.0,42.5,soft_clay,face_center,48.1,9.3,160.0,94.0,403.0,2.0,0.93,0.0135,new
171,face_center_5,85.0,42.5,soft_clay,face_center,48.1,9.3,160.0,94.0,403.0,2.0,0.981,0.0139,new
171,face_center_6,85.0,42.5,soft_clay,face_center,48.1,9.3,160.0,94.0,403.0,2.0,0.562,0.0159,new
171,face_outer_1,85.0,42.5,soft_clay,face_outer,48.1,9.3,160.0,94.0,403.0,2.0,0.558,0.0105,new
171,face_outer_2,85.0,42.5,soft_clay,face_outer,48.1,9.3,160.0,94.0,403.0,2.0,0.073,0.0099,new
171,face_outer_3,85.0,42.5,soft_clay,face_outer,48.1,9.3,160.0,94.0,403.0,2.0,0.53,0.0125,new
171,face_outer_4,85.0,42.5,soft_clay,face_outer,48.1,9.3,160.0,94.0,403.0,2.0,0.211,0.0134,new
171,face_outer_5,85.0,42.5,soft_clay,face_outer,48.1,9.3,160.0,94.0,403.0,2.0,0.628,0.0137,new
171,face_outer_6,85.0,42.5,soft_clay,face_outer,48.1,9.3,160.0,94.0,403.0,2.0,0.883,0.0141,new
171,gauge_1,85.0,42.5,soft_clay,gauge,48.1,9.3,160.0,94.0,403.0,2.0,0.228,0.0149,new
171,gauge_2,85.0,42.5,soft_clay,gauge,48.1,9.3,160.0,94.0,403.0,2.0,1.137,0.0165,new
171,gauge_3,85.0,42.5,soft_clay,gauge,48.1,9.3,160.0,94.0,403.0,2.0,0.437,0.0155,new
171,gauge_4,85.0,42.5,soft_clay,gauge,48.1,9.3,160.0,94.0,403.0,2.0,0.307,0.0169,new
171,gauge_5,85.0,42.5,soft_clay,gauge,48.1,9.3,160.0,94.0,403.0,2.0,0.934,0.0156,new
171,gauge_6,85.0,42.5,soft_clay,gauge,48.1,9.3,160.0,94.0,403.0,2.0,0.659,0.0161,new
171,back_reamer_1,85.0,42.5,soft_clay,back_reamer,48.1,9.3,160.0,94.0,403.0,2.0,0.742,0.0086,new
171,back_reamer_2,85.0,42.5,soft_clay,back_reamer,48.1,9.3,160.0,94.0,403.0,2.0,0.07,0.0101,new
171,back_reamer_3,85.0,42.5,soft_clay,back_reamer,48.1,9.3,160.0,94.0,403.0,2.0,0.413,0.0081,new
171,back_reamer_4,85.0,42.5,soft_clay,back_reamer,48.1,9.3,160.0,94.0,403.0,2.0,0.689,0.0078,new
171,back_reamer_5,85.0,42.5,soft_clay,back_reamer,48.1,9.3,160.0,94.0,403.0,2.0,0.746,0.0092,new
171,back_reamer_6,85.0,42.5,soft_clay,back_reamer,48.1,9.3,160.0,94.0,403.0,2.0,0.102,0.0111,new
172,face_center_1,85.5,42.75,soft_clay,face_center,42.3,9.5,207.0,76.0,436.0,2.0,0.287,0.0123,new
172,face_center_2,85.5,42.75,soft_clay,face_center,42.3,9.5,207.0,76.0,436.0,2.0,0.785,0.0141,new
172,face_center_3,85.5,42.75,soft_clay,face_center,42.3,9.5,207.0,76.0,436.0,2.0,0.692,0.0128,new
172,face_center_4,85.5,42.75,soft_clay,face_center,42.3,9.5,207.0,76.0,436.0,2.0,0.319,0.0134,new
172,face_center_5,85.5,42.75,soft_clay,face_center,42.3,9.5,207.0,76.0,436.0,2.0,0.099,0.0138,new
172,face_center_6,85.5,42.75,soft_clay,face_center,42.3,9.5,207.0,76.0,436.0,2.0,0.388,0.014,new
172,face_outer_1,85.5,42.75,soft_clay,face_outer,42.3,9.5,207.0,76.0,436.0,2.0,0.276,0.0088,new
172,face_outer_2,85.5,42.75,soft_clay,face_outer,42.3,9.5,207.0,76.0,436.0,2.0,0.25,0.0085,new
